1000
16,875,893
335,454,24
959,520,570
594,539,702
366,923,548
860,193,50
210,16,105
973,762,608
979,102,576
539,466,114
176,519,782
886,419,720
189,793,261
831,774,398
125,288,811
515,875,863
521,656,800
799,566,152
799,366,951
591,189,69
324,767,144
717,830,59
823,217,812
971,653,294
599,618,63
258,603,93
225,601,693
966,980,469
602,674,192
983,701,177
234,981,38
50,156,14
987,146,383
293,174,59
441,889,627
874,304,678
250,131,458
392,780,484
636,686,376
275,528,293
853,131,434
196,371,747
975,235,79
183,466,723
797,411,530
455,366,319
800,950,649
58,354,918
534,458,641
671,477,209
220,696,294
631,575,626
889,174,672
673,604,221
642,910,702
376,195,911
233,196,932
938,222,220
706,252,678
244,609,150
377,20,913
2,780,933
558,933,715
759,347,758
651,322,62
450,485,695
113,735,784
635,199,350
302,86,661
155,457,918
884,543,126
559,136,533
788,803,715
528,552,877
92,959,64
796,77,951
639,147,683
196,707,155
366,773,708
310,600,423
144,791,411
304,255,204
473,628,193
364,832,939
932,207,955
869,688,113
97,130,442
338,762,999
724,588,522
957,426,529
568,487,286
136,144,222
638,373,462
795,163,622
776,764,691
665,38,933
521,790,971
227,372,758
459,57,792
957,836,753
827,68,81
208,772,948
908,370,108
244,449,578
67,463,559
33,864,831
777,893,283
296,619,568
199,464,210
798,615,78
187,22,956
896,484,339
710,477,833
122,953,412
788,916,969
27,651,872
942,424,930
317,666,6
866,495,308
311,123,699
541,55,949
225,770,790
987,621,749
446,457,678
625,376,588
505,328,181
49,800,278
737,607,129
558,361,387
623,95,977
958,12,869
470,868,315
848,171,449
824,198,539
419,273,256
687,310,152
922,328,782
236,416,98
673,271,777
981,21,665
121,737,341
753,399,812
195,868,348
204,413,46
385,158,402
621,429,354
618,385,23
465,663,264
680,589,421
631,67,44
341,513,499
497,247,924
233,165,59
477,217,132
394,254,277
413,322,619
202,494,476
306,825,496
298,642,3
12,472,203
332,907,469
555,546,65
717,4,828
140,106,386
647,867,413
77,339,373
776,294,374
242,497,700
123,788,341
71,14,102
944,512,126
973,147,259
674,685,836
673,297,64
371,377,783
836,786,851
650,559,728
6,7,896
543,389,237
982,993,703
364,997,858
280,397,820
49,989,540
815,952,799
960,408,413
911,682,65
156,914,270
696,456,897
199,326,569
842,188,54
765,902,318
951,803,347
468,568,354
88,436,150
155,664,149
479,692,514
522,526,784
150,850,707
743,590,102
627,728,29
129,623,475
264,581,298
845,838,285
504,560,199
940,907,997
451,255,348
202,414,57
724,81,781
498,961,318
142,191,19
716,526,17
510,509,873
383,673,688
582,898,954
551,841,808
350,467,971
33,39,347
429,327,537
397,410,896
769,551,241
789,4,370
875,543,548
323,816,815
474,85,783
208,402,917
235,120,568
214,648,153
960,72,107
617,311,56
320,658,132
394,659,833
765,519,188
307,645,198
945,405,578
502,938,951
865,520,379
677,505,20
746,3,591
247,108,662
198,641,14
951,739,572
951,899,826
80,4,245
86,246,893
960,310,26
3,938,514
311,372,644
237,526,856
737,419,289
849,107,747
532,8,355
213,28,404
467,948,411
397,308,102
664,331,643
653,525,816
547,548,397
989,450,500
204,622,582
116,49,387
216,745,692
880,979,606
615,239,447
287,903,328
384,670,240
484,306,720
64,766,458
312,360,510
927,470,579
727,384,981
941,558,827
308,701,557
824,151,35
61,945,795
836,259,480
580,104,897
77,466,562
709,647,673
823,790,712
791,707,121
416,624,316
363,564,222
45,866,399
255,35,558
289,876,470
0,145,742
738,439,188
656,706,137
622,640,268
588,888,851
894,506,423
893,99,609
290,533,650
322,583,746
851,453,291
287,402,824
149,744,230
574,61,78
107,600,913
237,104,140
880,313,673
62,931,68
664,795,819
390,670,175
741,373,893
702,778,291
157,817,408
664,775,871
643,11,719
374,811,624
982,986,605
891,26,436
792,291,969
248,875,132
520,706,88
552,695,947
352,61,42
491,163,128
433,763,984
942,493,377
358,470,367
42,860,383
858,964,991
250,929,514
294,632,166
764,304,361
105,211,419
335,240,633
404,621,136
567,72,529
293,342,586
576,348,931
975,941,719
163,693,114
51,993,487
887,659,569
396,790,724
857,455,317
164,417,550
44,936,739
920,817,53
233,7,743
713,550,703
610,783,454
550,721,313
828,148,860
921,748,813
235,605,778
528,832,51
758,371,527
518,393,891
707,192,914
351,901,264
904,368,95
63,148,248
7,294,42
211,566,781
632,813,248
189,855,67
728,813,919
170,485,948
58,289,667
272,72,553
473,379,174
262,799,894
674,312,695
550,927,55
419,264,804
73,533,499
653,886,528
135,368,207
932,683,698
187,704,912
381,0,3
840,47,285
95,649,64
157,227,250
680,968,821
123,884,556
192,587,374
448,339,823
885,377,36
823,966,512
573,946,922
11,28,889
289,847,858
718,683,387
950,52,291
849,999,626
583,625,222
220,53,395
998,405,914
134,930,617
723,377,248
838,854,581
194,554,570
11,241,727
211,352,551
235,683,172
101,596,989
406,267,826
15,308,481
977,176,670
774,217,799
667,635,339
333,373,636
211,540,885
704,15,871
946,738,76
95,189,533
692,114,404
607,686,567
736,553,302
520,344,62
684,6,865
539,401,677
950,595,405
155,273,294
359,916,657
179,483,727
388,554,948
688,366,410
374,955,462
673,160,35
354,181,242
398,145,881
337,789,271
291,916,248
569,170,942
357,875,685
872,618,207
112,559,206
396,230,453
560,25,146
946,399,665
223,783,788
694,160,231
824,425,47
75,361,899
385,581,945
439,644,299
793,985,936
915,214,318
750,416,350
489,528,517
493,190,44
622,508,306
172,604,110
625,657,332
815,522,910
200,402,439
706,841,644
174,882,891
860,291,784
877,581,467
278,294,252
211,571,503
421,206,976
317,315,444
13,77,36
469,917,552
904,268,717
222,573,794
515,380,687
675,519,15
744,387,661
608,774,59
366,852,187
138,109,740
864,306,974
702,133,447
305,197,810
927,905,696
874,145,959
80,674,143
15,265,770
16,904,300
676,41,431
282,772,696
50,159,614
223,488,921
718,976,477
718,646,572
312,176,877
763,979,530
532,44,954
262,475,227
595,568,701
612,270,351
212,908,938
438,766,786
968,337,988
790,371,203
336,319,482
612,328,626
330,396,246
21,631,33
263,26,341
66,573,812
200,562,629
