1000
725,786,932
613,137,365
685,91,693
937,716,358
921,892,889
609,582,747
337,786,469
433,322,734
439,702,275
921,300,468
814,908,821
2,420,213
459,922,419
13,351,818
143,397,748
157,410,504
339,871,1
943,859,622
394,359,948
306,858,857
496,775,933
266,599,124
426,927,807
136,332,734
579,635,506
682,713,580
463,45,53
686,450,627
970,250,795
225,938,652
599,561,39
678,12,467
360,418,737
17,102,5
860,663,621
851,817,128
803,386,128
998,917,490
475,480,541
971,900,756
238,460,119
738,412,49
477,780,175
825,595,103
116,238,606
252,577,881
708,902,418
822,924,730
273,134,115
860,995,606
743,606,316
938,364,853
755,899,593
418,455,32
89,195,946
485,146,685
786,479,642
763,660,706
425,205,804
727,673,498
535,3,452
973,289,793
430,104,767
549,709,158
764,803,973
740,817,76
811,456,374
371,653,871
217,122,230
975,580,987
402,495,139
919,153,174
499,650,637
875,47,739
213,893,553
710,309,665
458,318,330
542,159,643
535,413,940
541,956,728
415,952,7
935,480,732
355,396,804
928,8,640
839,907,356
170,168,320
52,137,766
668,225,875
430,162,488
710,162,601
619,423,806
291,581,492
585,348,759
540,495,318
902,419,689
735,288,33
87,73,53
290,466,603
448,546,169
792,46,532
412,234,542
28,885,574
877,481,965
522,824,359
413,862,99
279,841,280
265,845,623
986,442,704
131,326,855
533,389,21
787,532,260
247,382,567
291,488,36
238,187,984
849,26,710
668,687,154
449,627,967
960,541,548
161,375,912
72,389,579
14,663,178
28,356,437
622,806,370
359,743,723
233,363,781
639,369,247
533,259,235
624,621,44
879,865,738
937,521,661
518,329,21
820,661,48
727,953,325
202,623,922
627,367,102
367,276,978
961,93,991
750,414,877
372,640,29
56,316,142
462,294,915
699,829,89
998,604,319
912,126,87
411,343,916
172,672,207
10,510,658
519,877,636
865,983,907
985,57,899
933,579,512
612,396,517
933,18,859
241,794,266
481,121,901
486,340,56
803,276,235
640,500,738
677,939,543
22,326,79
279,726,51
648,452,992
103,395,793
817,665,812
571,911,164
974,266,435
285,458,695
75,591,221
904,197,16
106,152,299
264,1,91
567,330,784
51,102,938
864,973,315
675,522,119
53,14,275
141,268,195
179,490,389
166,305,426
156,376,670
66,327,262
478,39,549
661,932,295
702,250,749
528,166,332
209,506,826
931,803,314
71,226,486
138,714,802
150,779,530
59,159,493
73,393,701
144,540,441
269,868,694
768,803,639
312,851,885
188,151,125
927,685,215
148,461,494
936,659,473
87,962,402
262,898,442
128,391,482
40,104,178
886,427,785
585,507,683
60,516,56
852,613,302
460,872,503
594,677,253
23,958,408
162,244,235
670,20,463
120,3,336
897,473,876
245,594,592
483,164,490
64,726,23
963,808,605
787,3,639
681,357,364
7,489,646
566,42,61
291,877,613
888,911,868
9,293,169
634,463,796
717,770,88
637,294,744
545,298,184
706,225,858
648,748,779
784,848,883
258,725,20
882,494,980
355,709,581
564,107,468
520,239,953
690,98,417
524,273,112
610,313,615
863,960,895
290,697,450
492,118,995
572,448,660
679,614,90
939,744,207
804,680,793
476,887,483
820,944,864
107,748,309
537,491,342
390,988,222
140,790,87
914,29,298
887,351,881
656,401,326
488,70,896
807,629,773
775,446,721
23,565,459
956,137,290
614,203,573
734,378,249
586,721,293
155,723,529
284,567,231
33,937,873
512,940,726
964,888,779
799,218,301
919,227,997
14,942,517
642,59,175
834,417,935
29,560,357
33,76,790
280,368,461
861,507,445
349,276,966
526,563,224
466,126,503
441,841,303
708,337,616
203,144,164
557,328,412
468,226,267
604,270,219
896,424,180
283,644,578
144,921,50
128,648,408
663,676,954
370,336,797
411,198,84
75,948,611
989,497,628
628,61,691
516,59,590
701,196,357
293,558,991
367,438,907
281,65,262
327,386,825
179,814,123
184,692,66
524,314,453
856,171,626
628,787,271
32,567,141
904,378,788
381,834,490
489,104,903
81,66,872
313,506,660
420,9,949
345,186,995
208,398,973
658,645,8
836,56,247
