1000
696,101,951
468,43,116
988,877,271
988,686,90
739,431,621
2,664,227
485,113,800
691,30,562
379,4,661
700,22,785
45,722,20
38,187,188
185,725,237
471,492,789
710,344,820
411,882,898
443,624,902
975,336,219
525,112,984
4,465,771
147,112,71
279,944,995
374,475,693
182,643,527
194,639,198
771,498,808
637,708,789
1,576,477
662,851,696
243,973,939
174,918,434
570,554,556
291,888,723
597,755,172
962,816,345
225,942,516
916,184,148
992,961,2
460,769,730
61,517,449
776,105,43
263,863,723
558,579,528
139,723,693
209,925,152
199,559,585
653,112,464
651,746,711
312,39,777
741,291,958
101,259,817
570,641,845
716,934,560
373,473,519
930,821,654
708,61,830
609,262,563
846,707,682
339,739,616
762,426,694
636,408,20
66,662,951
76,597,134
800,584,101
258,238,5
253,818,580
378,608,202
703,277,359
562,168,162
627,660,775
648,256,583
408,874,197
412,440,471
581,916,834
579,454,528
282,995,15
170,381,816
872,995,915
865,503,721
730,786,614
67,599,934
549,717,706
103,244,352
85,684,469
568,405,50
285,907,9
874,684,785
985,560,358
872,369,216
450,332,279
369,888,387
887,186,615
881,673,60
633,842,317
282,272,612
918,938,499
705,989,326
429,457,794
959,391,460
152,633,48
925,823,165
104,427,896
130,77,911
430,325,456
468,729,768
325,129,248
746,188,869
92,785,309
64,485,467
345,899,370
684,426,587
528,276,142
831,196,978
64,631,211
273,539,432
105,50,515
568,430,926
23,200,830
716,814,183
9,836,334
865,802,302
851,390,27
658,122,918
639,333,375
89,994,892
773,200,695
169,765,795
587,501,888
807,950,155
660,954,837
556,166,839
804,127,834
68,981,374
665,763,576
358,904,44
368,852,686
399,748,270
764,393,118
953,771,813
270,493,833
193,457,553
547,630,460
114,487,943
889,103,407
530,318,184
301,710,656
818,270,960
287,825,950
216,135,346
898,318,776
513,880,759
119,127,524
140,989,373
130,102,142
892,762,54
858,568,900
742,287,21
54,514,137
109,739,191
141,709,122
601,959,676
459,163,838
143,189,391
395,274,147
823,341,159
934,675,833
809,880,478
419,75,432
40,208,923
8,368,971
666,562,584
405,660,128
440,635,480
631,791,372
791,93,254
850,953,178
323,740,906
688,425,812
42,235,756
16,567,828
224,972,315
491,536,640
138,391,255
35,714,131
656,456,105
47,338,609
454,317,845
403,971,707
0,946,753
560,269,467
61,441,212
440,358,471
32,214,824
989,274,819
70,619,982
430,449,224
990,192,732
