1000
665,574,699
943,796,367
288,461,670
277,353,16
422,410,87
41,540,765
867,747,112
157,503,869
894,575,258
138,452,176
673,213,123
133,182,420
187,56,96
201,412,535
756,601,102
649,596,473
887,935,386
348,739,429
159,58,137
844,181,291
860,873,876
204,643,893
778,128,785
56,431,159
882,867,670
141,15,878
845,136,125
39,369,981
773,594,449
948,195,135
969,840,356
590,261,61
705,455,969
375,460,557
259,38,557
967,414,993
847,509,229
627,704,413
695,357,23
315,166,976
451,741,594
243,802,656
419,708,828
401,402,86
913,615,45
853,780,310
186,852,40
288,84,868
215,547,550
80,940,121
697,238,164
58,463,227
532,885,386
396,589,943
985,661,105
468,756,945
588,110,982
923,35,908
509,430,38
357,152,121
663,345,651
135,923,175
948,580,216
820,89,658
893,836,234
80,931,89
114,244,799
543,750,337
761,886,431
107,234,718
718,558,325
306,741,252
355,718,177
193,976,234
36,507,495
521,877,258
147,2,105
778,341,205
806,824,372
687,924,744
694,242,693
549,601,743
915,503,88
935,68,361
745,873,258
887,770,536
695,657,550
333,731,439
840,836,491
626,237,90
773,307,533
303,225,569
514,503,730
514,952,46
615,319,888
456,500,370
733,162,629
136,400,130
17,998,448
278,86,671
181,816,296
215,735,320
881,889,481
470,991,261
444,824,425
42,63,923
669,112,311
335,122,61
99,914,263
360,931,699
972,989,394
408,909,48
281,630,310
621,756,960
430,442,505
283,334,927
518,48,861
793,720,661
119,493,550
86,998,50
39,384,62
291,941,681
131,523,61
141,303,131
798,204,108
562,295,875
537,586,596
346,943,480
924,633,177
20,497,146
884,787,350
350,576,276
208,748,950
763,856,432
948,707,333
350,210,676
957,265,894
480,438,103
339,201,280
3,662,304
265,942,188
837,49,240
549,47,822
578,421,372
517,456,83
879,298,154
469,698,911
318,878,893
4,300,324
527,738,224
312,367,808
562,948,810
528,688,420
103,767,462
308,904,339
441,640,501
909,666,316
800,618,354
326,316,375
998,186,942
243,541,142
257,383,297
981,465,829
273,764,863
708,346,367
878,630,549
509,326,652
360,848,510
620,443,803
191,697,791
999,254,587
593,618,103
304,404,464
431,314,445
290,41,565
897,742,803
190,110,340
691,667,528
29,47,826
952,217,908
367,505,639
243,507,270
86,430,942
116,765,168
571,686,72
265,327,835
611,456,31
101,594,446
376,910,153
915,44,336
684,55,481
149,59,566
34,820,448
714,989,907
528,183,576
934,46,955
120,509,80
412,352,879
845,146,360
592,547,743
771,184,641
910,526,113
805,911,90
207,89,195
953,4,6
499,107,252
742,437,524
714,331,822
760,165,334
481,496,133
534,376,228
511,211,193
319,621,791
399,339,711
54,934,919
149,641,366
399,743,279
322,144,777
15,442,751
268,766,960
330,961,637
213,646,302
817,60,202
429,318,239
283,795,474
123,553,613
903,234,63
725,599,123
420,872,898
909,422,575
366,849,710
6,40,802
804,309,45
351,485,778
342,630,615
202,241,646
356,458,367
960,241,143
962,131,701
605,757,271
457,277,179
352,665,590
294,681,810
91,762,86
134,591,999
913,811,314
941,888,167
50,281,19
243,681,535
561,829,528
765,341,351
621,48,535
563,277,464
143,310,475
217,721,924
371,978,985
764,24,794
923,820,990
525,88,489
113,794,364
729,697,846
840,795,285
576,354,692
398,186,935
275,950,617
608,669,509
914,984,284
233,177,660
280,85,582
657,735,897
261,83,140
947,465,719
105,985,566
473,298,61
892,512,736
73,333,395
499,703,915
738,816,283
282,766,283
170,114,612
637,446,51
368,126,55
595,722,8
65,828,446
143,367,480
172,926,966
83,611,74
4,431,858
869,784,592
493,536,353
24,927,329
682,168,862
802,37,14
789,446,948
782,158,572
77,788,231
858,351,998
655,485,992
572,485,124
421,888,705
363,599,173
327,338,31
873,770,413
543,328,537
803,938,149
205,893,816
938,300,867
165,625,992
962,796,761
388,290,379
560,884,720
558,342,197
755,654,310
673,658,501
254,977,390
269,878,521
21,535,927
829,403,420
172,589,816
369,640,315
211,20,165
390,454,656
452,745,652
947,374,600
263,16,145
489,173,412
336,264,364
213,465,886
79,324,3
614,644,4
219,587,224
810,238,959
817,420,26
411,754,269
836,344,809
512,770,50
761,623,740
939,961,823
68,200,959
641,387,374
779,106,284
952,763,496
350,462,229
67,908,531
354,940,713
25,804,132
343,703,628
746,843,784
866,533,399
440,108,304
496,512,988
214,44,679
216,532,419
909,292,332
227,245,485
477,892,914
12,376,799
281,602,265
868,395,792
168,857,758
382,284,649
442,425,268
42,911,33
756,268,705
49,556,614
662,336,81
0,497,27
6,324,383
595,605,691
610,995,916
419,571,473
701,814,48
828,133,303
258,82,319
437,151,503
16,665,265
926,381,529
792,95,183
132,597,580
683,280,635
410,289,733
597,203,187
349,626,973
368,738,652
252,856,240
203,372,508
661,579,16
419,206,917
194,869,495
973,829,713
373,427,44
326,454,143
67,505,3
71,370,247
798,442,314
920,76,476
106,179,532
78,286,890
614,907,357
466,22,743
389,254,419
321,608,55
838,642,31
407,163,325
216,28,380
743,28,653
989,498,151
616,72,348
745,636,66
783,244,719
182,305,818
514,759,914
408,200,583
434,569,755
349,67,595
475,976,33
492,717,475
214,459,170
403,497,409
378,727,868
974,855,91
433,162,900
61,190,482
139,919,810
964,880,963
656,927,630
77,6,759
466,545,744
252,547,698
815,212,711
986,355,196
983,532,762
189,824,5
904,989,111
949,290,847
198,286,321
670,829,667
685,377,33
385,31,635
137,689,180
338,76,121
412,737,237
506,871,747
218,209,843
677,237,164
993,75,723
609,268,977
934,682,38
727,153,867
847,591,132
759,849,566
950,803,558
171,417,433
114,489,457
538,604,423
657,278,364
941,303,70
353,66,804
977,856,515
316,856,806
173,787,334
932,40,398
104,826,908
537,87,739
776,46,731
616,923,472
69,406,652
424,206,193
946,966,584
54,644,179
714,833,322
614,51,241
732,424,369
736,531,346
265,716,44
558,420,392
944,686,850
588,109,849
660,396,346
711,745,276
344,964,498
690,996,503
785,851,184
866,401,468
232,156,738
642,487,752
653,253,904
629,350,199
117,957,657
857,144,2
254,5,851
13,218,229
252,934,812
527,996,267
523,432,707
368,225,475
363,755,778
216,584,796
493,392,503
238,702,956
889,624,60
921,334,598
342,917,580
443,218,384
562,999,902
96,297,252
618,517,545
498,570,133
80,944,444
477,479,37
516,17,569
590,115,502
68,981,548
587,485,341
564,813,65
632,114,60
392,977,453
638,321,402
614,75,14
428,887,465
255,558,232
998,632,792
473,885,867
724,734,458
324,675,793
644,710,562
959,379,70
885,637,768
447,310,933
974,994,793
564,864,906
104,835,447
259,905,635
971,755,247
268,395,380
448,392,571
217,875,533
144,992,22
418,620,448
673,866,506
319,616,62
720,483,577
858,700,881
542,154,783
896,639,496
422,206,84
807,816,563
477,540,301
553,918,613
675,171,983
203,234,936
595,847,910
381,227,323
335,954,654
478,68,770
719,493,486
200,141,97
50,962,460
864,730,273
610,77,412
585,460,560
991,653,892
552,692,950
646,929,866
973,188,49
158,599,342
74,468,441
280,852,564
116,728,385
570,442,927
429,793,834
984,12,521
592,721,514
493,360,17
501,697,750
984,658,75
25,960,44
445,772,480
351,682,693
867,44,790
21,13,27
989,540,284
969,365,900
191,556,954
716,610,679
323,927,935
36,888,35
433,703,206
132,504,972
438,76,268
165,22,781
107,188,365
351,367,312
999,705,396
28,227,423
529,859,777
754,385,704
316,140,87
604,12,142
611,857,486
346,497,17
628,702,574
665,713,745
204,767,221
326,756,89
516,800,709
391,334,104
786,77,590
801,25,557
607,933,530
818,278,522
922,636,30
618,179,369
729,85,667
538,790,730
609,246,872
939,166,13
458,745,599
807,556,104
684,879,488
234,668,503
475,54,578
890,285,112
616,343,745
914,714,187
315,238,50
140,236,830
490,551,3
862,450,383
30,688,648
907,408,700
580,804,622
558,297,797
908,662,292
985,716,512
819,762,388
489,21,580
734,714,593
857,665,825
528,981,409
924,705,747
147,501,681
519,64,806
73,92,950
37,345,524
444,695,660
177,976,639
655,831,222
705,708,4
679,211,244
562,525,338
157,281,518
150,219,264
114,969,687
44,319,941
934,739,66
868,53,846
56,828,865
149,77,651
634,725,773
76,133,219
749,290,379
420,635,587
483,632,474
100,582,526
360,908,757
938,779,329
138,556,507
883,184,569
242,248,234
110,364,472
5,779,351
899,633,613
423,515,272
607,903,880
979,329,677
453,837,178
827,814,810
603,241,276
857,938,524
405,184,543
13,220,350
648,108,224
121,597,381
979,613,223
139,602,255
730,211,459
545,739,730
306,406,169
597,334,182
204,130,861
966,901,119
929,991,913
153,683,297
405,595,201
723,476,60
412,559,313
561,829,881
851,765,84
639,952,974
