1000
863,588,167
516,948,649
205,512,901
527,366,878
420,80,725
60,788,553
522,841,78
503,379,856
553,77,694
691,780,765
288,998,310
194,791,748
510,636,552
536,283,721
109,872,969
242,373,511
664,46,697
145,572,763
985,296,762
502,803,770
901,726,236
869,86,226
884,442,913
477,956,916
311,704,914
727,454,661
458,913,297
459,988,195
884,801,800
580,581,597
451,351,857
293,654,351
17,154,43
616,565,417
914,747,510
471,805,888
985,178,391
814,986,29
718,444,942
74,218,1
52,479,337
213,35,113
820,137,12
793,884,678
720,667,572
393,162,776
553,937,109
990,502,381
542,369,15
681,286,492
651,772,570
463,353,123
182,83,955
97,241,180
923,135,318
186,773,602
805,826,873
116,969,249
398,324,104
974,320,369
533,826,195
767,2,383
401,989,184
570,205,828
574,709,717
549,81,721
349,869,977
223,877,96
700,909,569
77,194,980
153,224,90
369,553,508
61,156,475
248,93,892
869,457,263
506,253,746
845,92,664
54,218,154
769,993,90
826,246,223
28,162,125
47,123,849
201,406,924
600,981,517
407,32,884
691,879,62
582,277,160
726,412,241
314,836,803
648,479,109
504,169,76
196,201,812
774,592,809
249,108,506
316,486,595
620,555,120
493,112,710
120,125,446
655,857,795
210,475,137
912,713,622
75,873,158
211,993,622
927,908,943
593,948,691
64,879,153
535,769,114
765,732,642
479,507,123
34,679,877
980,550,544
294,687,30
72,285,615
153,404,854
811,498,188
855,208,775
261,467,60
898,374,882
226,808,945
879,754,222
476,297,908
7,293,302
453,481,763
971,514,771
975,950,779
273,160,827
183,403,802
465,427,57
457,709,883
634,819,787
488,56,427
229,194,928
743,333,445
905,26,33
913,330,531
533,444,457
103,204,723
886,147,86
728,383,291
756,401,903
811,495,315
469,7,423
323,559,298
727,314,739
742,206,236
648,69,71
474,816,59
381,549,466
308,532,828
158,977,924
617,113,135
342,562,57
670,560,773
734,583,417
451,557,655
904,85,460
106,846,495
680,892,378
75,78,688
740,603,605
476,889,901
694,850,28
444,690,845
451,723,902
101,25,833
494,677,221
253,252,642
863,258,178
908,653,729
3,365,108
412,942,544
731,790,460
454,154,853
382,184,473
996,397,134
215,137,928
451,190,992
346,380,11
57,734,730
176,532,757
614,463,838
684,914,809
874,321,718
1,406,400
61,264,956
896,288,95
401,162,285
517,228,186
475,403,801
419,739,919
239,688,292
662,195,734
900,937,239
785,572,734
630,315,665
496,490,936
31,98,798
591,175,779
136,811,398
937,852,843
531,817,127
847,210,100
490,249,570
346,436,506
877,31,193
251,914,660
105,796,819
53,774,430
733,466,892
854,789,602
621,303,947
972,526,637
687,279,284
736,808,682
851,29,467
844,308,885
84,670,374
906,960,494
433,839,286
278,981,975
688,61,589
404,663,518
855,416,17
975,299,691
908,636,852
644,222,120
404,440,780
590,855,746
294,932,250
256,123,429
889,367,574
367,727,177
950,810,3
132,549,588
809,259,592
140,188,875
387,496,488
96,81,82
862,243,44
464,251,456
249,417,685
466,29,880
481,449,241
493,718,355
155,376,447
922,400,758
204,814,856
849,758,986
729,106,490
426,911,632
439,862,390
31,852,921
646,439,15
469,947,829
253,553,954
940,256,435
308,323,292
718,712,84
465,442,573
871,876,333
427,526,470
104,248,621
370,806,192
778,698,777
530,274,265
618,289,950
988,4,619
826,606,847
11,182,31
492,264,35
729,159,551
141,583,826
6,602,52
90,20,196
845,327,815
302,955,649
945,128,660
728,84,551
12,556,815
489,411,608
193,157,96
661,515,985
771,752,81
225,124,350
727,477,704
859,557,479
470,977,630
481,351,279
290,465,304
636,486,267
706,704,688
391,382,814
930,935,212
988,133,581
59,738,68
57,696,522
265,789,544
444,693,781
258,840,281
854,657,902
213,484,31
382,451,446
623,710,128
341,947,586
315,874,661
194,118,443
908,744,262
210,393,933
98,299,994
285,446,212
335,39,806
854,625,427
255,776,5
716,763,387
802,353,781
923,397,917
678,886,825
355,5,540
865,143,651
781,143,618
644,378,653
688,727,140
221,559,885
38,633,872
658,693,568
909,441,933
980,77,942
293,325,961
653,468,830
621,470,685
60,654,585
925,181,789
377,691,652
424,329,788
557,550,910
175,426,0
964,504,201
782,405,404
918,565,885
904,831,38
712,661,924
957,462,795
204,172,636
237,724,846
223,433,34
353,227,148
628,53,34
893,15,293
24,202,232
435,966,553
974,717,544
280,37,21
827,190,428
395,641,936
324,541,430
57,269,540
685,417,990
855,530,871
491,631,590
754,233,65
736,78,414
366,18,380
709,723,706
940,841,833
664,786,773
536,737,120
77,841,222
209,283,905
777,296,592
592,306,820
381,821,472
69,343,288
486,411,932
66,725,418
52,233,562
507,529,939
512,240,997
286,417,18
267,943,942
729,114,720
91,853,690
162,798,623
456,851,914
119,589,271
48,582,323
985,828,810
591,395,66
229,596,544
253,133,700
262,543,604
90,435,111
854,222,373
347,66,973
2,877,323
747,134,788
910,545,138
762,57,120
155,59,212
939,396,43
570,192,820
679,538,176
625,139,423
412,171,516
156,317,284
228,80,960
502,591,290
685,60,16
187,25,955
400,995,582
801,618,155
860,497,626
174,60,901
330,486,477
819,282,341
473,603,225
550,948,582
734,157,846
358,473,766
551,719,108
286,898,572
532,335,192
793,857,377
796,389,593
980,824,659
503,216,976
345,939,343
813,895,827
362,609,23
96,985,465
766,27,796
550,61,939
148,165,691
613,407,844
138,128,717
835,455,52
348,129,797
536,53,673
663,445,577
510,203,551
623,379,166
746,120,748
231,403,603
318,443,293
870,828,466
908,877,335
193,676,960
261,998,274
116,176,611
208,19,675
115,867,854
724,89,518
869,555,261
76,736,503
337,37,435
195,877,669
380,159,155
391,963,196
979,301,499
878,345,986
799,100,592
47,247,942
509,286,321
990,399,117
925,889,710
562,797,129
231,148,505
970,242,131
232,981,237
711,628,876
995,362,503
195,877,934
13,933,152
949,331,370
75,378,444
220,209,242
896,707,163
574,768,325
556,642,135
857,468,844
577,687,103
336,38,562
665,326,499
742,696,885
475,914,250
326,273,318
303,444,379
317,753,404
36,994,216
628,311,481
553,836,501
377,759,285
722,36,400
338,940,506
225,720,460
588,28,217
163,839,48
108,321,313
444,317,907
528,442,142
698,404,782
424,320,941
989,171,627
970,815,21
449,642,924
351,776,208
509,532,938
275,100,581
185,931,210
448,328,72
873,241,812
791,342,996
655,934,390
998,165,772
730,220,273
293,30,214
597,783,899
642,63,213
974,701,44
446,975,883
465,439,147
870,275,398
46,894,13
351,25,521
932,688,93
693,283,19
38,804,936
118,862,745
444,836,560
129,41,587
285,392,831
422,724,19
593,791,312
963,220,754
553,202,799
843,274,472
724,738,144
450,51,661
130,36,497
683,885,933
108,194,223
424,653,364
962,108,185
823,401,356
104,655,621
421,251,521
613,480,211
923,947,329
93,601,359
138,449,648
125,418,933
131,581,341
497,975,441
641,661,358
889,583,435
146,501,934
979,709,208
394,978,36
404,742,11
220,232,775
906,238,869
214,171,451
276,914,137
396,542,95
350,242,406
816,104,775
975,576,723
875,964,760
372,231,22
632,710,486
822,703,655
77,629,606
915,800,21
54,681,525
265,71,81
530,618,438
561,682,478
225,357,10
882,354,603
287,317,354
446,906,192
882,728,662
607,115,409
83,245,808
940,574,312
685,204,956
450,843,498
973,480,8
236,910,609
802,739,806
507,697,487
624,254,906
711,368,703
337,15,374
259,595,51
893,407,216
878,660,578
496,783,353
128,756,783
717,225,440
955,653,465
