1000
154,13,767
876,681,302
700,781,18
428,76,677
696,350,36
873,2,592
158,152,223
646,5,131
717,331,699
295,428,27
649,921,443
269,48,238
348,122,802
180,395,143
334,84,993
494,78,457
582,947,569
782,772,115
722,899,511
214,293,154
117,84,515
910,276,967
611,438,460
774,209,479
774,167,695
954,959,829
182,407,95
684,88,769
613,697,282
931,339,108
384,459,662
600,60,471
381,945,131
350,413,153
852,505,364
991,19,823
896,19,416
794,927,959
707,585,986
313,83,451
438,621,846
979,885,643
629,601,771
62,162,727
119,5,314
602,361,803
641,703,426
913,822,88
599,875,192
605,205,486
21,298,796
135,329,636
392,375,790
451,266,359
737,562,933
737,336,138
281,949,781
755,229,669
732,985,923
262,305,91
211,773,618
62,103,894
289,807,935
791,281,779
264,459,215
690,832,476
568,270,539
659,207,203
32,124,337
481,386,697
277,417,374
449,405,471
960,349,280
861,25,728
200,651,759
219,382,649
840,381,578
959,291,3
142,510,849
419,503,197
807,794,534
558,539,443
549,32,343
747,490,954
802,100,447
388,613,636
796,783,703
197,105,229
506,112,432
789,470,871
836,955,223
721,668,816
338,523,736
914,303,971
521,76,142
404,416,767
77,997,389
597,820,70
561,681,308
643,950,478
202,92,7
601,41,987
662,806,730
727,299,92
930,629,434
344,26,462
942,475,562
287,313,370
418,606,794
255,554,495
262,258,853
363,310,83
430,464,364
681,814,54
597,727,556
401,28,543
153,420,488
802,657,838
42,5,976
178,85,247
669,773,536
218,978,257
486,776,967
670,208,620
872,392,646
809,219,623
379,922,805
995,587,598
401,235,716
139,906,486
404,564,727
7,702,279
364,510,787
56,534,296
192,556,676
707,0,45
366,134,626
239,959,971
539,472,804
468,744,496
477,368,920
243,788,614
866,859,770
141,296,123
461,981,97
160,36,474
879,994,811
360,8,54
653,948,353
237,617,335
651,498,992
861,750,213
475,618,972
795,917,829
492,81,925
347,966,68
607,365,550
454,949,661
147,272,601
338,932,618
354,97,175
118,218,504
968,304,814
611,706,509
727,530,69
260,592,269
821,366,933
182,955,104
205,918,589
939,55,611
526,194,557
380,618,989
56,908,856
512,311,974
667,431,812
354,2,793
515,411,643
321,757,41
595,388,749
376,584,283
921,793,417
607,324,328
445,757,476
554,414,515
290,338,769
663,212,681
865,439,279
0,591,362
568,809,656
654,453,734
129,12,123
215,863,2
76,9,128
691,687,862
109,428,470
304,910,901
388,539,399
659,393,856
478,311,403
784,389,540
96,486,248
852,217,507
291,739,576
63,252,537
566,496,884
823,804,406
878,605,458
223,330,944
943,668,495
866,900,634
742,617,824
509,532,349
254,846,740
332,201,611
856,626,338
924,413,987
559,328,511
413,686,167
432,385,479
525,182,329
599,580,241
268,857,910
925,906,898
454,554,656
465,406,38
230,498,227
604,439,649
370,116,817
224,67,851
502,168,694
654,593,495
831,113,836
450,110,756
79,786,344
320,396,784
235,799,167
989,162,352
689,220,162
120,76,98
253,667,320
183,647,75
367,838,266
675,1,96
191,32,122
144,318,66
745,502,574
145,660,630
467,550,250
479,633,989
387,451,310
715,689,355
339,379,663
185,373,958
426,989,482
966,782,651
213,699,358
157,491,433
442,794,423
338,904,782
222,385,305
29,953,649
866,61,740
247,524,703
430,588,642
729,402,771
339,556,400
702,547,5
799,972,111
330,664,611
216,963,352
578,410,920
144,263,335
377,608,326
7,720,941
917,185,281
551,691,903
37,528,70
737,789,460
869,742,744
236,773,289
919,135,108
229,548,468
55,883,468
520,709,414
527,320,403
982,183,49
290,957,818
524,508,161
759,237,131
734,625,906
741,786,443
347,695,400
907,756,46
928,238,152
653,773,429
826,236,993
1,130,985
152,37,839
873,813,944
600,9,926
320,720,202
185,306,639
402,96,51
954,849,92
221,805,555
571,48,748
225,96,45
980,835,350
352,944,860
650,672,875
601,948,864
819,116,298
591,5,43
691,837,244
983,26,729
183,175,733
874,840,921
226,318,829
575,917,313
77,954,36
337,651,700
829,152,489
472,29,275
496,847,680
910,422,443
485,247,422
111,856,67
2,1,759
728,290,906
268,972,245
616,450,427
432,889,853
370,480,292
388,63,188
368,848,944
514,515,657
80,371,522
688,507,219
896,156,548
955,26,662
747,464,725
430,786,541
895,667,671
558,887,756
470,394,645
687,133,651
848,731,246
114,100,861
99,745,673
846,120,229
419,244,540
260,275,776
143,272,181
634,100,321
359,395,156
136,616,70
927,191,764
731,623,756
295,874,323
532,160,363
816,425,890
341,98,414
313,999,875
295,804,443
770,252,362
210,506,855
777,162,22
90,834,581
343,445,790
320,36,924
334,739,243
104,854,3
628,964,133
23,32,307
503,963,295
33,99,767
466,379,92
597,601,525
687,441,653
222,371,523
584,942,136
706,667,868
799,660,444
720,134,605
937,55,353
458,106,583
548,624,139
159,893,824
766,84,273
747,706,156
508,799,680
388,736,909
191,418,862
166,389,439
179,49,901
872,412,144
477,140,469
542,635,615
119,562,297
232,673,32
559,312,505
162,323,857
881,920,528
960,181,918
76,981,20
51,401,848
194,514,780
162,643,345
152,801,818
392,189,353
942,405,825
34,656,995
248,701,457
375,637,198
145,105,526
551,228,554
781,458,855
433,586,115
389,544,725
672,176,834
723,498,412
958,55,15
259,814,750
63,531,937
182,628,337
200,748,317
41,22,432
109,768,147
959,791,496
130,354,958
435,841,259
619,23,660
267,275,349
574,868,761
244,2,367
317,580,70
234,93,557
967,941,736
875,208,272
817,740,898
473,576,570
534,363,885
145,506,719
377,676,219
820,416,945
663,33,947
229,342,714
292,188,713
497,651,292
652,260,403
640,36,661
291,203,199
173,247,658
907,945,938
484,688,834
578,909,993
93,714,17
144,110,360
422,546,644
171,425,334
354,474,953
615,624,771
520,27,257
271,342,27
194,265,947
352,630,321
93,626,766
336,335,959
