1000
431,940,302
209,993,401
467,115,809
334,240,361
883,28,650
792,583,172
23,499,396
28,702,993
815,949,225
36,319,345
638,36,883
858,836,390
637,140,158
119,79,112
6,448,721
995,892,739
182,726,172
327,494,601
691,345,840
98,701,614
41,898,726
10,831,25
458,495,376
924,430,197
564,2,929
469,297,849
538,895,366
924,810,552
577,933,746
690,413,555
190,164,907
406,771,576
377,371,731
120,326,496
820,533,127
651,491,387
82,102,734
210,51,913
282,559,137
848,343,225
853,78,702
201,766,500
783,914,888
962,251,501
965,997,811
557,380,957
153,905,621
570,372,397
96,31,806
656,653,703
948,996,312
388,971,415
574,905,460
730,159,419
136,391,194
549,730,472
663,800,653
657,407,262
789,770,85
852,584,571
280,589,535
57,374,518
377,488,897
946,521,719
823,589,765
179,660,76
892,36,264
21,555,636
15,514,735
334,366,476
171,197,796
781,359,874
899,425,121
151,664,319
293,282,15
463,768,262
321,381,997
584,894,657
57,885,480
382,570,130
336,77,82
591,793,440
975,131,847
658,490,175
99,541,494
279,347,266
670,260,468
773,312,412
420,38,428
930,276,734
820,978,695
664,221,117
561,510,855
36,402,369
511,352,2
550,317,731
276,357,933
761,122,875
803,796,428
362,454,461
848,443,532
646,281,203
462,563,173
182,129,909
954,487,948
248,902,462
67,472,689
858,207,618
732,28,807
368,189,428
754,269,133
657,948,100
988,294,346
817,791,71
937,219,214
279,319,800
589,854,130
245,343,296
647,705,363
421,265,268
830,975,404
33,930,282
649,797,721
453,553,647
116,140,594
707,596,467
240,833,785
575,925,352
483,141,24
795,88,358
592,176,582
129,700,539
447,630,700
420,923,982
664,349,984
504,496,737
326,908,985
317,403,828
126,807,265
303,602,628
557,148,205
288,505,709
342,565,185
126,497,672
625,80,657
434,566,954
273,892,798
520,289,869
65,502,123
757,420,865
259,223,824
253,296,538
476,776,869
7,74,269
852,304,739
212,651,573
819,723,190
825,179,458
416,510,860
754,737,134
174,76,855
453,424,684
867,72,417
436,345,264
867,836,339
409,600,720
906,792,187
509,804,356
266,543,463
671,359,847
190,571,419
589,861,855
698,644,6
972,777,894
292,860,768
342,882,952
760,690,70
910,550,746
866,822,593
937,921,445
877,226,317
564,131,949
225,703,366
427,414,228
265,749,873
333,331,748
593,560,34
62,673,233
424,123,470
673,787,68
486,92,986
857,35,878
36,334,499
324,352,561
182,965,829
555,329,358
587,421,871
554,792,0
879,499,412
355,464,325
177,810,117
799,278,807
56,214,534
544,206,661
862,203,826
912,887,613
664,130,441
335,735,241
506,500,478
66,903,204
99,255,643
909,345,676
376,78,854
